solar_date,month,season,n_points,dtr_c,dtr_bin,tmax_c,tmin_c,daily_bias_c,daily_rmse_c,morning_n,morning_bias_c,morning_rmse_c,afternoon_n,afternoon_bias_c,afternoon_rmse_c,night_n,night_bias_c,obs_peak_checkpoint_solar_h,pred_peak_checkpoint_solar_h,peak_checkpoint_error_h
2001-09-14,9,May-Sep,8,7.2,<8,12.8,5.6,-0.6729,1.122,2,-0.6739,0.6815,2,0.2453,0.2495,3,-1.5021,14.9264,14.9264,0.0
2001-09-15,9,May-Sep,8,6.9,<8,14.3,7.4,-0.1603,0.6428,2,-0.492,0.4995,2,0.263,0.427,3,-0.6175,14.9325,14.9325,0.0
2001-09-16,9,May-Sep,8,12.5,12-<15,20.1,7.6,-0.3594,0.9943,2,-0.4613,0.4694,2,0.117,0.3996,3,-1.1198,14.9389,14.9389,0.0
2001-09-17,9,May-Sep,8,10.7,10-<12,19.9,9.2,-0.7765,1.1536,2,-1.2874,1.6206,2,0.15,0.2117,3,-1.2375,14.945,14.945,0.0
2001-09-18,9,May-Sep,8,9.8,8-<10,20.5,10.7,-0.7184,1.101,2,-0.9291,1.1131,2,0.1636,0.1675,3,-1.1136,14.9511,14.9511,0.0
2001-09-19,9,May-Sep,8,8.3,8-<10,19.5,11.2,-0.1619,0.8065,2,-0.4891,0.5484,2,0.5771,0.6038,3,-0.683,14.9572,14.9572,0.0
2001-09-20,9,May-Sep,8,9.7,8-<10,17.5,7.8,1.4843,3.8972,2,-2.0689,2.3632,2,6.3055,6.4603,3,0.989,11.9633,14.9633,3.0
2001-09-21,9,May-Sep,8,4.2,<8,10.7,6.5,-0.0242,0.54,2,-0.0182,0.1992,2,0.4024,0.5004,3,-0.5798,14.9694,14.9694,0.0
2001-09-22,9,May-Sep,8,11.1,10-<12,16.6,5.5,-0.4283,1.1511,2,-1.463,1.949,2,0.32,0.3298,3,-0.6416,14.9756,14.9756,0.0
2001-09-23,9,May-Sep,8,10.5,10-<12,17.9,7.4,-0.2005,0.9737,2,-1.0922,1.4207,2,0.5032,0.5403,3,-0.3701,14.9817,14.9817,0.0
2001-09-24,9,May-Sep,8,9.1,8-<10,17.5,8.4,-0.2059,0.8338,2,-1.3264,1.3905,2,0.6085,0.6182,3,-0.2777,14.9875,14.9875,0.0
2001-09-25,9,May-Sep,8,12.8,12-<15,20.5,7.7,-0.3893,0.7281,2,-0.8692,0.9753,2,0.3169,0.366,3,-0.7281,14.9933,14.9933,0.0
2001-09-26,9,May-Sep,7,8.9,8-<10,18.2,9.3,-0.3619,1.2852,2,-1.7848,2.3173,2,0.5985,0.6315,2,-0.0046,14.9992,14.9992,0.0
2001-09-27,9,May-Sep,8,7.5,<8,18.9,11.4,0.359,0.8085,2,0.1371,1.0802,2,0.3633,0.3688,3,0.2272,15.005,15.005,0.0
2001-09-28,9,May-Sep,8,13.4,12-<15,22.6,9.2,-0.1568,0.6934,2,-0.4476,0.708,2,-0.0965,0.7032,3,-0.1392,15.0106,15.0106,0.0
2001-09-29,9,May-Sep,8,9.0,8-<10,23.1,14.1,-0.3753,3.0656,2,-4.7959,4.8218,2,2.2999,2.5078,3,0.0905,15.0161,15.0161,0.0
2001-09-30,9,May-Sep,8,6.8,<8,18.1,11.3,1.1966,3.004,2,-0.2703,1.4965,2,3.548,3.5512,3,-0.4946,3.0217,15.0217,-12.0
2001-10-01,10,Other,8,10.7,10-<12,20.0,9.3,0.0686,1.2545,2,-1.4988,2.0179,2,0.359,0.3927,3,0.9397,15.0272,15.0272,0.0
2001-10-02,10,Other,8,11.7,10-<12,22.0,10.3,-1.0026,2.1214,2,-3.3758,3.4389,2,0.6459,0.6912,3,-0.4959,15.0325,15.0325,0.0
2001-10-03,10,Other,8,9.6,8-<10,19.0,9.4,-0.4803,2.7414,2,-2.0277,2.2031,2,2.4903,2.4927,3,-1.787,0.0375,15.0375,-9.0
2001-10-04,10,Other,8,9.4,8-<10,14.6,5.2,-0.5318,1.3249,2,-1.7762,2.0426,2,0.8481,1.0116,3,-0.974,15.0425,15.0425,0.0
2001-10-05,10,Other,8,9.3,8-<10,16.4,7.1,0.1892,1.0418,2,-1.0561,1.3808,2,1.2963,1.3299,3,0.099,15.0475,15.0475,0.0
2001-10-06,10,Other,8,6.7,<8,12.8,6.1,0.1073,1.6869,2,-0.2881,1.8635,2,0.9046,1.0361,3,-0.2572,15.0522,15.0522,0.0
2001-10-07,10,Other,8,9.5,8-<10,14.8,5.3,0.245,0.6399,2,-0.4438,0.4826,2,0.8024,1.0038,3,0.4514,15.0569,15.0569,0.0
2001-10-08,10,Other,8,10.5,10-<12,14.9,4.4,-0.8919,3.3423,2,-0.128,0.8066,2,1.685,1.685,3,-3.6838,3.0614,15.0614,-12.0
2001-10-09,10,Other,8,14.9,12-<15,22.4,7.5,1.1648,2.1265,2,-1.1131,1.3766,2,3.2004,3.4173,3,1.5489,12.0658,15.0658,3.0
2001-10-10,10,Other,8,10.6,10-<12,17.5,6.9,1.9652,5.0541,2,-2.4383,2.7994,2,8.1,8.1,3,0.1094,12.07,15.07,3.0
2001-10-11,10,Other,8,4.9,<8,7.2,2.3,0.5418,2.8816,2,-1.096,1.8333,2,3.863,3.8875,3,-1.2013,0.0742,15.0742,-9.0
2001-10-12,10,Other,8,2.3,<8,2.9,0.6,-0.1708,0.6222,3,-0.0953,0.3848,2,0.4955,0.7069,3,-0.6903,21.0781,15.0781,-6.0
2001-10-13,10,Other,8,6.8,<8,8.9,2.1,0.2211,0.8637,2,-0.3839,1.3788,2,0.8403,0.8521,3,0.2362,15.0817,15.0817,0.0
2001-10-14,10,Other,8,9.6,8-<10,12.1,2.5,0.0077,1.1021,2,-1.2174,1.6355,2,0.7676,0.7682,3,0.679,12.0853,15.0853,3.0
2001-10-15,10,Other,7,12.0,12-<15,16.0,4.0,0.1129,0.9857,2,-0.7768,1.0624,2,0.3352,0.4259,2,1.251,15.0886,15.0886,0.0
2001-10-16,10,Other,8,8.4,8-<10,15.4,7.0,-0.9125,2.2372,2,-1.8461,2.6443,2,1.3865,1.47,3,-1.7713,12.0917,15.0917,3.0
2001-10-17,10,Other,8,12.1,12-<15,18.5,6.4,-0.7778,2.36,2,-1.7458,2.2418,2,1.0008,1.0457,3,-1.3219,15.0947,15.0947,0.0
2001-10-18,10,Other,8,13.6,12-<15,14.4,0.8,1.7834,7.631,2,-4.218,5.0469,2,10.515,10.7191,3,-2.6891,0.0975,15.0975,-9.0
2001-10-19,10,Other,8,7.5,<8,9.6,2.1,0.0795,1.088,2,-1.2305,1.4463,2,1.2692,1.2712,3,0.4255,12.1003,15.1003,3.0
2001-10-20,10,Other,8,7.1,<8,8.2,1.1,-1.1227,1.5921,2,-1.6067,1.6624,2,0.6102,0.6748,3,-2.0132,12.1025,15.1025,3.0
2001-10-21,10,Other,8,12.0,12-<15,14.6,2.6,0.2561,1.6524,2,-1.4866,1.488,2,2.6208,2.6548,3,0.424,12.1047,15.1047,3.0
2001-10-22,10,Other,8,8.3,8-<10,14.3,6.0,0.2202,0.7108,2,-0.5399,0.6744,2,0.8548,0.9211,3,0.5748,12.1067,15.1067,3.0
2001-10-23,10,Other,8,13.3,12-<15,19.3,6.0,1.5752,5.0415,2,-4.1221,5.1884,2,8.295,8.3552,3,1.6403,12.1086,15.1086,3.0
2001-10-24,10,Other,9,4.9,<8,10.1,5.2,0.9496,2.38,2,-0.8925,1.2342,3,3.2886,3.8299,3,-0.2282,9.1103,15.1103,6.0
2001-10-25,10,Other,8,5.7,<8,9.0,3.3,-0.0753,0.7155,2,-0.9783,1.243,2,0.4537,0.4762,3,0.1193,15.1117,15.1117,0.0
2001-10-26,10,Other,8,6.8,<8,9.4,2.6,-0.2131,0.6468,2,-0.6216,0.6393,2,0.7147,0.8274,3,-0.5862,15.1128,15.1128,0.0
2001-10-27,10,Other,7,13.3,12-<15,17.3,4.0,2.1836,3.9994,2,-2.4115,2.4554,2,6.0575,6.0835,2,3.3573,12.1136,15.1136,3.0
2001-10-28,10,Other,8,5.1,<8,7.5,2.4,0.9147,3.1692,2,-2.4463,2.4475,2,4.1669,4.1892,3,0.0959,9.1144,15.1144,6.0
2001-10-29,10,Other,8,3.2,<8,2.7,-0.5,1.1331,1.5451,2,0.1674,0.486,2,2.4008,2.4192,3,0.589,3.115,15.115,-12.0
2001-10-30,10,Other,8,6.2,<8,4.3,-1.9,0.1962,1.0961,2,-0.8056,0.9608,2,1.7731,1.88,3,-0.0073,12.115,15.115,3.0
2001-10-31,10,Other,8,4.8,<8,3.4,-1.4,-0.1065,0.4638,2,-0.4161,0.4561,2,0.3957,0.4422,3,-0.2475,15.1153,15.1153,0.0
2001-11-01,11,Other,8,4.4,<8,2.3,-2.1,-0.4786,0.8302,2,-0.431,0.4402,2,-0.2062,0.4543,3,-0.8202,15.115,15.115,0.0
2001-11-02,11,Other,8,5.6,<8,5.1,-0.5,-0.0877,0.7206,2,-0.2724,0.2735,2,0.8392,0.948,3,-0.6636,15.1147,15.1147,0.0
2001-11-03,11,Other,8,5.5,<8,4.9,-0.6,-0.149,0.5882,2,-0.7466,0.8242,2,0.5993,0.6074,3,-0.0554,12.1139,15.1139,3.0
2001-11-04,11,Other,8,10.4,10-<12,10.6,0.2,0.6239,1.2546,2,-0.8448,0.949,2,1.8203,1.8204,3,1.0309,15.1131,15.1131,0.0
2001-11-05,11,Other,8,7.6,<8,7.5,-0.1,-0.2335,1.2242,2,-0.3875,0.5383,2,1.3249,1.3922,3,-0.92,12.1119,15.1119,3.0
2001-11-06,11,Other,8,8.0,8-<10,7.7,-0.3,0.2044,0.9746,2,-0.3992,0.4483,2,1.5703,1.6715,3,0.1568,12.1108,15.1108,3.0
2001-11-07,11,Other,8,9.7,8-<10,10.2,0.5,0.6142,1.4351,2,-0.2945,0.4715,2,2.3479,2.3613,3,0.785,12.1092,15.1092,3.0
2001-11-08,11,Other,7,6.4,<8,6.9,0.5,0.2092,0.9478,2,-0.9339,1.101,2,1.0215,1.1479,3,0.4296,15.1075,15.1075,0.0
2001-11-09,11,Other,8,8.1,8-<10,9.4,1.3,0.2717,2.0285,2,-2.5328,2.7424,2,2.7988,2.8149,3,0.5918,12.1056,15.1056,3.0
2001-11-10,11,Other,8,7.0,<8,8.5,1.5,-0.1762,1.2977,2,-1.5346,1.7857,2,1.4393,1.6191,3,-0.2368,15.1033,15.1033,0.0
2001-11-11,11,Other,8,6.4,<8,9.9,3.5,0.401,1.0556,2,-0.6213,0.7276,2,1.4656,1.4716,3,0.603,12.1008,15.1008,3.0
2001-11-12,11,Other,8,7.6,<8,8.6,1.0,0.0832,1.1443,2,-0.9904,1.0345,2,1.5572,1.5786,3,0.198,12.0981,15.0981,3.0
2001-11-13,11,Other,8,6.5,<8,7.4,0.9,0.1253,0.7737,2,-0.4348,0.5291,2,1.0993,1.3601,3,0.0682,15.0953,15.0953,0.0
2001-11-14,11,Other,8,10.0,10-<12,10.9,0.9,0.2684,2.0514,2,-1.4425,1.8492,2,3.2891,3.2891,3,0.1908,12.0922,15.0922,3.0
2001-11-15,11,Other,8,8.5,8-<10,10.3,1.8,0.6449,2.2676,2,-1.3331,1.7213,2,3.3841,3.4741,3,0.8855,12.0889,15.0889,3.0
2001-11-16,11,Other,8,6.2,<8,7.6,1.4,0.4052,1.9246,2,-1.9071,2.4074,2,2.785,2.7932,3,0.7605,12.0853,15.0853,3.0
2001-11-17,11,Other,8,8.4,8-<10,10.9,2.5,0.3403,1.8881,2,-0.5779,0.6244,2,2.1444,2.7654,3,0.1315,15.0817,15.0817,0.0
2001-11-18,11,Other,8,11.3,10-<12,12.8,1.5,1.5332,2.8065,2,-1.782,1.8334,2,4.2613,4.2746,3,2.0962,12.0778,15.0778,3.0
2001-11-19,11,Other,8,9.0,8-<10,9.9,0.9,-0.2789,2.3672,2,-2.9978,3.1569,2,2.6133,2.6461,3,-0.4303,12.0736,15.0736,3.0
2001-11-20,11,Other,8,8.1,8-<10,9.2,1.1,0.4556,1.7166,2,-1.259,1.7493,2,2.1313,2.3263,3,1.0594,12.0694,15.0694,3.0
2001-11-21,11,Other,8,4.9,<8,5.9,1.0,0.1632,1.2592,2,-1.6511,1.7811,2,1.4032,1.4169,3,0.7154,12.0647,15.0647,3.0
2001-11-22,11,Other,8,3.6,<8,3.7,0.1,0.5497,1.3494,2,-0.9906,1.0511,2,1.9746,1.9786,3,0.8258,12.06,15.06,3.0
2001-11-23,11,Other,8,4.6,<8,3.5,-1.1,-0.1744,0.9433,2,-1.0497,1.2384,2,0.9425,0.9555,3,-0.1632,12.0553,15.0553,3.0
2001-11-24,11,Other,8,5.8,<8,2.2,-3.6,-0.1367,0.8612,2,-0.5937,0.5964,2,0.984,1.0564,3,-0.7293,15.05,15.05,0.0
2001-11-25,11,Other,9,5.2,<8,0.3,-4.9,0.1953,1.4775,2,-0.9613,1.0834,3,1.837,2.1489,3,-0.4929,15.0447,15.0447,0.0
2001-11-26,11,Other,8,4.1,<8,-1.1,-5.2,-0.2387,0.6056,2,-0.5225,0.6086,2,0.4587,0.4605,3,-0.5291,15.0394,15.0394,0.0
2001-11-27,11,Other,8,6.2,<8,2.9,-3.3,0.6418,1.7415,2,-1.141,1.1877,2,3.1317,3.1533,3,0.2896,12.0339,15.0339,3.0
2001-11-28,11,Other,9,5.5,<8,-1.1,-6.6,0.4356,3.2001,2,-2.7146,2.7282,2,4.2745,4.2956,3,-0.9691,3.0281,15.0281,-12.0
2001-11-29,11,Other,8,5.9,<8,-6.3,-12.2,0.6294,2.4836,2,-2.1902,2.1914,2,3.9222,3.9285,3,0.3783,12.0222,15.0222,3.0
2001-11-30,11,Other,8,4.7,<8,-9.6,-14.3,0.3025,1.361,2,-1.1026,1.136,2,2.181,2.2042,3,-0.0875,12.0161,15.0161,3.0
2001-12-01,12,Other,8,3.9,<8,-11.5,-15.4,0.0137,1.2129,2,-0.9774,0.9912,2,1.5868,1.7712,3,-0.1424,12.0097,15.0097,3.0
2001-12-02,12,Other,9,2.2,<8,-14.4,-16.6,-0.2734,0.5564,2,-0.522,0.5494,2,0.2109,0.2111,4,-0.3702,12.0033,15.0033,3.0
2001-12-03,12,Other,8,4.5,<8,-12.3,-16.8,0.1215,1.0738,2,-0.8938,1.1433,2,1.7092,1.7338,3,-0.0699,11.9969,14.9969,3.0
2001-12-04,12,Other,7,4.6,<8,-11.9,-16.5,0.5045,1.3577,2,-0.6938,0.7278,2,2.1469,2.2155,2,0.6044,11.9903,14.9903,3.0
2001-12-05,12,Other,8,3.2,<8,-15.6,-18.8,0.3778,1.1357,2,-0.4577,0.556,2,1.431,1.437,3,0.3014,11.9836,14.9836,3.0
2001-12-06,12,Other,8,7.4,<8,-12.6,-20.0,0.2869,1.9717,2,-1.1019,1.6071,2,3.2828,3.2878,3,-0.4453,11.9767,14.9767,3.0
2001-12-07,12,Other,8,4.7,<8,-13.6,-18.3,-0.2494,0.9271,2,-0.8596,0.8813,2,1.1867,1.2013,3,-0.7716,11.9697,14.9697,3.0
2001-12-08,12,Other,8,3.5,<8,-15.0,-18.5,0.3664,1.0043,2,-0.052,0.2767,2,1.7442,1.7779,3,0.0242,11.9625,14.9625,3.0
2001-12-09,12,Other,8,7.1,<8,-11.1,-18.2,-0.8389,2.4155,2,-3.1579,3.9169,2,1.677,2.0754,3,-1.42,8.9556,14.9556,6.0
2001-12-10,12,Other,8,8.9,8-<10,-13.3,-22.2,1.4497,4.9429,2,-4.2967,4.3456,2,6.6456,6.7002,3,0.928,2.9481,14.9481,-12.0
2001-12-11,12,Other,8,8.0,8-<10,-17.6,-25.6,0.6703,3.1551,2,-3.1692,3.3478,2,3.8645,4.2912,3,1.5094,11.9408,14.9408,3.0
2001-12-12,12,Other,8,4.1,<8,-22.6,-26.7,0.2583,1.7918,2,-1.7338,1.8174,2,2.3705,2.3767,3,0.435,11.9333,14.9333,3.0
2001-12-13,12,Other,8,4.4,<8,-22.5,-26.9,-0.126,1.1916,2,-0.7203,0.7999,2,1.3332,1.3744,3,-0.6108,11.9258,14.9258,3.0
2001-12-14,12,Other,9,10.5,10-<12,-15.2,-25.7,-4.6727,6.3291,2,-5.1961,5.1964,3,-1.428,3.3999,3,-8.2315,20.9183,14.9183,-6.0
2001-12-15,12,Other,8,10.3,10-<12,-9.4,-19.7,1.465,3.1513,2,-0.3216,0.5611,2,5.2801,5.3287,3,1.0827,11.9106,14.9106,3.0
2001-12-16,12,Other,8,10.1,10-<12,-11.0,-21.1,-1.0111,3.6412,2,-6.7457,6.7514,2,2.5092,2.561,3,-0.1368,14.9031,14.9031,0.0
2001-12-17,12,Other,8,3.6,<8,-15.9,-19.5,0.3502,0.8588,2,0.0112,0.0793,2,1.4913,1.6047,3,-0.0326,11.8953,14.8953,3.0
2001-12-18,12,Other,8,3.2,<8,-17.0,-20.2,-0.3601,0.8593,2,-1.1658,1.1892,2,0.8435,0.9535,3,-0.5794,11.8875,14.8875,3.0
2001-12-19,12,Other,8,4.4,<8,-15.5,-19.9,0.8806,1.4304,2,-0.3511,0.3695,2,1.9928,1.995,3,1.3678,11.8797,14.8797,3.0
2001-12-20,12,Other,8,9.5,8-<10,-11.6,-21.1,0.3359,2.5375,2,-2.1218,3.3007,2,3.8007,3.8212,3,-0.0919,11.8719,14.8719,3.0
2001-12-21,12,Other,8,6.4,<8,-11.8,-18.2,-0.0483,0.8252,2,-1.2002,1.2086,2,0.6948,0.9852,3,0.3497,14.8639,14.8639,0.0
2001-12-22,12,Other,8,10.8,10-<12,-7.0,-17.8,-1.4326,4.4698,2,-2.8186,2.8187,2,5.246,5.248,3,-4.6074,23.8483,14.8561,-8.9922
2001-12-23,12,Other,8,11.2,10-<12,-3.6,-14.8,-3.7491,5.482,2,-8.0558,8.1015,2,1.9507,2.0535,3,-4.9869,11.8483,14.8483,3.0
2001-12-24,12,Other,8,3.3,<8,-6.7,-10.0,0.218,1.8572,2,-2.0773,2.0823,2,2.4892,2.5224,3,0.2246,5.8406,14.8406,9.0
2001-12-25,12,Other,8,8.5,8-<10,-2.2,-10.7,1.6147,2.8768,2,-1.1606,1.1608,2,4.7958,4.8462,3,1.6708,11.8328,14.8328,3.0
2001-12-26,12,Other,8,5.5,<8,-8.0,-13.5,0.0756,1.1828,2,-0.8689,1.1592,2,1.5205,1.754,3,-0.499,17.825,14.825,-3.0
2001-12-27,12,Other,8,3.2,<8,-9.9,-13.1,0.4624,1.1496,2,-0.988,0.99,2,1.8062,1.8085,3,0.3661,11.8172,14.8172,3.0
2001-12-28,12,Other,8,4.0,<8,-10.6,-14.6,0.3312,1.0588,2,-1.0494,1.1351,2,1.4098,1.4099,3,0.6342,11.8094,14.8094,3.0
2001-12-29,12,Other,8,8.6,8-<10,-6.5,-15.1,-2.1041,4.032,2,-3.1719,3.5266,2,2.2504,2.3192,3,-5.0533,20.8019,14.8019,-6.0
2001-12-30,12,Other,7,15.0,15-<18,-3.2,-18.2,-2.412,5.0134,1,-1.1797,1.1797,2,3.1272,4.5854,3,-6.0105,11.7942,14.7942,3.0
2001-12-31,12,Other,7,9.1,8-<10,-3.5,-12.6,1.004,4.5614,2,-2.5021,3.6808,2,6.399,6.4194,2,-0.0859,11.7867,14.7867,3.0
2002-01-01,1,Other,7,11.1,10-<12,-1.6,-12.7,-1.6505,3.0149,2,-1.9056,1.9737,1,3.7837,3.7837,3,-3.1438,11.7792,14.7792,3.0
2002-01-02,1,Other,8,6.4,<8,-0.8,-7.2,0.0034,2.2875,2,-2.4867,2.4869,2,2.9825,2.9839,3,0.213,11.7719,14.7719,3.0
2002-01-03,1,Other,7,5.1,<8,-4.7,-9.8,0.3104,1.0895,2,-1.1505,1.151,2,1.4413,1.51,2,0.4557,14.7644,14.7644,0.0
2002-01-04,1,Other,8,8.9,8-<10,-3.2,-12.1,0.0197,1.7997,2,-1.9144,2.434,2,0.6927,1.3783,3,0.8199,17.7572,14.7572,-3.0
2002-01-05,1,Other,8,17.3,15-<18,4.2,-13.1,0.303,6.5377,2,-7.7515,8.0862,2,8.7049,8.844,3,1.6315,11.75,14.75,3.0
2002-01-06,1,Other,8,13.3,12-<15,1.4,-11.9,-2.6044,3.8486,2,-4.7953,5.8633,2,0.4854,0.9259,3,-3.9432,14.7431,14.7431,0.0
2002-01-07,1,Other,8,13.0,12-<15,1.8,-11.2,-2.7677,4.2186,2,-4.2069,4.4734,2,0.9284,0.9412,3,-4.6277,20.7361,14.7361,-6.0
2002-01-08,1,Other,7,16.4,15-<18,9.9,-6.5,-0.6125,4.8321,2,-5.8339,6.0585,1,3.0644,3.0644,3,2.1478,11.7292,14.7292,3.0
2002-01-09,1,Other,8,15.6,15-<18,5.3,-10.3,-1.0868,4.7426,2,-6.8678,6.9759,2,5.3428,5.6448,3,-2.0512,11.7225,14.7225,3.0
2002-01-10,1,Other,8,10.7,10-<12,2.1,-8.6,-2.4371,3.8635,2,-5.9085,6.6242,2,1.1669,1.2726,3,-2.5981,11.7161,14.7161,3.0
2002-01-11,1,Other,8,2.1,<8,-0.4,-2.5,-0.4165,1.2248,2,-1.2927,1.3069,2,0.8593,1.0688,3,-0.8442,20.7094,14.7094,-6.0
2002-01-12,1,Other,8,5.9,<8,1.4,-4.5,0.8674,1.834,2,-0.195,0.3727,2,2.9774,2.9846,3,-0.4165,14.7033,14.7033,0.0
2002-01-13,1,Other,8,5.6,<8,-1.8,-7.4,1.0522,3.2137,2,-2.4571,2.4957,2,4.1652,4.1652,3,1.1958,2.6969,14.6969,-12.0
2002-01-14,1,Other,8,5.6,<8,-6.1,-11.7,0.4421,1.63,2,-0.8531,0.855,2,2.3188,2.3795,3,0.6303,11.6911,14.6911,3.0
2002-01-15,1,Other,8,10.6,10-<12,-3.6,-14.2,0.8161,2.6037,2,-1.2298,1.2951,2,4.9619,4.9715,3,-0.0487,11.6853,14.6853,3.0
2002-01-16,1,Other,8,6.8,<8,-8.8,-15.6,0.1189,2.4546,2,-3.0786,3.3607,2,3.4423,3.4429,3,0.0229,8.6794,14.6794,6.0
2002-01-17,1,Other,8,8.8,8-<10,-7.8,-16.6,-0.7823,2.4381,2,-3.6117,3.6351,2,1.0252,2.7465,3,-0.1805,17.6739,14.6739,-3.0
2002-01-18,1,Other,8,11.4,10-<12,-3.1,-14.5,-1.3448,3.933,2,-5.8566,5.8683,2,4.0947,4.1861,3,-1.5381,11.6686,14.6686,3.0
2002-01-19,1,Other,8,10.8,10-<12,-3.5,-14.3,1.2494,2.6821,2,-0.7297,1.0906,2,3.4181,3.4798,3,2.2849,11.6633,14.6633,3.0
2002-01-20,1,Other,8,9.0,8-<10,-9.3,-18.3,1.0315,1.8604,2,-0.4234,0.8232,2,3.321,3.3515,3,0.6165,14.6583,14.6583,0.0
2002-01-21,1,Other,8,4.9,<8,-11.1,-16.0,-0.1443,1.2897,2,-1.8079,1.9895,2,1.2204,1.2962,3,0.3615,11.6533,14.6533,3.0
2002-01-22,1,Other,8,6.3,<8,-9.8,-16.1,-0.2283,1.545,2,-1.4171,1.8266,2,0.5734,0.5829,3,0.4131,11.6486,14.6486,3.0
2002-01-23,1,Other,8,7.1,<8,-10.1,-17.2,-1.0112,2.2625,2,-3.4098,3.5231,2,1.9424,1.9607,3,-1.3475,11.6442,14.6442,3.0
2002-01-24,1,Other,8,5.4,<8,-10.3,-15.7,0.6841,2.3525,2,-1.8083,1.8506,2,3.7274,3.7435,3,0.1789,2.64,14.64,-12.0
2002-01-25,1,Other,8,9.1,8-<10,-7.6,-16.7,-0.3478,2.1371,2,-3.0121,3.2388,2,2.4915,2.5274,3,-0.1157,11.6358,14.6358,3.0
2002-01-26,1,Other,8,4.8,<8,-10.3,-15.1,0.2642,1.5318,2,-1.3333,1.4557,2,2.3478,2.5782,3,0.2004,11.6319,14.6319,3.0
2002-01-27,1,Other,8,8.4,8-<10,-7.0,-15.4,1.3053,3.4593,2,-2.1338,2.1657,2,6.1269,6.1374,3,1.0761,11.6283,14.6283,3.0
2002-01-28,1,Other,8,6.0,<8,-10.1,-16.1,-0.1368,1.786,2,-1.2368,1.2847,2,2.8807,2.8878,3,-0.9407,11.6247,14.6247,3.0
2002-01-29,1,Other,8,5.1,<8,-11.7,-16.8,0.6316,1.3472,2,-0.441,0.5355,2,2.2272,2.2277,3,0.4238,11.6214,14.6214,3.0
2002-01-30,1,Other,8,10.3,10-<12,-6.6,-16.9,0.9896,4.6368,2,-4.8091,5.1477,2,6.2014,6.2171,3,2.3442,11.6183,14.6183,3.0
2002-01-31,1,Other,8,9.7,8-<10,-8.9,-18.6,-0.5444,1.7218,2,-2.1366,2.2392,2,1.7194,1.9214,3,-0.7352,14.6156,14.6156,0.0
2002-02-01,2,Other,8,7.6,<8,-7.3,-14.9,0.6914,2.0254,2,-1.2787,1.2792,2,3.2371,3.4412,3,0.7705,11.6128,14.6128,3.0
2002-02-02,2,Other,8,9.1,8-<10,-5.6,-14.7,-1.1725,2.1281,2,-2.9007,2.9013,2,1.1932,1.2682,3,-1.2817,11.6103,14.6103,3.0
2002-02-03,2,Other,8,12.3,12-<15,0.8,-11.5,-0.8883,2.632,2,-1.0336,1.3366,2,2.3832,2.5245,3,-2.8932,14.6081,14.6081,0.0
2002-02-04,2,Other,8,8.5,8-<10,-2.2,-10.7,0.623,3.5196,2,-3.5173,3.6463,2,3.1652,3.2649,3,0.9712,2.6061,14.6061,-12.0
2002-02-05,2,Other,8,10.1,10-<12,-5.1,-15.2,-1.1293,2.7395,2,-0.3206,0.3413,2,0.5153,0.7492,3,-3.5186,20.6044,14.6044,-6.0
2002-02-06,2,Other,8,2.6,<8,-4.8,-7.4,0.2907,1.2208,2,-1.0318,1.1222,2,1.3984,1.4026,3,0.2425,2.6028,14.6028,-12.0
2002-02-07,2,Other,8,4.6,<8,-5.4,-10.0,0.091,1.3775,2,-1.3054,1.4682,2,1.4583,1.5062,3,0.2387,11.6014,14.6014,3.0
2002-02-08,2,Other,7,13.2,12-<15,-1.9,-15.1,-0.5278,3.4141,2,-0.7426,1.5175,2,4.1421,4.3426,3,-3.4977,20.6003,14.6003,-6.0
2002-02-09,2,Other,8,9.4,8-<10,-5.9,-15.3,1.8243,3.1158,2,0.142,0.611,2,5.0113,5.0115,3,0.268,14.5992,14.5992,0.0
2002-02-10,2,Other,8,12.4,12-<15,-1.8,-14.2,-0.926,3.1442,2,-4.065,4.3507,2,3.0366,3.0387,3,-2.04,14.5986,14.5986,0.0
2002-02-11,2,Other,8,6.3,<8,-3.1,-9.4,1.7122,3.2604,2,-1.411,1.5356,2,3.9635,4.0851,3,3.2087,11.5981,14.5981,3.0
2002-02-12,2,Other,8,11.4,10-<12,-1.7,-13.1,-1.659,3.1286,2,-4.6114,4.7752,2,2.1972,2.2934,3,-2.3752,11.5978,14.5978,3.0
2002-02-13,2,Other,8,8.8,8-<10,0.7,-8.1,0.62,2.2045,2,-1.4419,1.4493,2,3.9938,4.0073,3,-0.1504,11.5978,14.5978,3.0
2002-02-14,2,Other,8,7.4,<8,-0.6,-8.0,0.1905,2.2767,2,-2.5635,2.7516,2,3.3776,3.4726,3,-0.0015,11.5978,14.5978,3.0
2002-02-15,2,Other,8,5.9,<8,-1.4,-7.3,0.7882,2.3827,2,-2.0507,2.0925,2,3.3683,3.5728,3,0.5182,14.5981,14.5981,0.0
2002-02-16,2,Other,8,9.9,8-<10,2.4,-7.5,-1.7935,2.9958,2,-3.2737,3.4918,2,1.2152,1.9667,3,-3.03,17.5986,14.5986,-3.0
2002-02-17,2,Other,7,7.7,<8,2.0,-5.7,0.2543,3.7622,1,-3.5606,3.5606,2,4.0176,4.1797,3,-2.5512,2.5994,14.5994,-12.0
