solar_date,branch,solar_hour,dtr_c,clouds,correction_c,official_pred_c,corrected_pred_c,tmin_c,tmax_c
2024-06-22,post,17.8097,15.1,0.06398319805562191,0.08572612655589164,32.244,32.15827387344411,18.7,33.8
2024-07-16,pre,14.7447,16.4,0.20807210328950076,2.2708642115887776,37.0853,34.81443578841122,20.7,37.1
2024-07-16,post,17.7447,16.4,0.20807210328950076,1.4731636638288597,35.425,33.95183633617114,20.7,37.1
2024-07-18,pre,14.7422,15.7,0.27431691216020104,1.6989819361798257,32.8855,31.186518063820174,17.2,32.9
2024-07-18,post,17.7422,15.7,0.27431691216020104,1.0888548752276679,31.29,30.20114512477233,17.2,32.9
2024-07-19,pre,14.7411,16.5,0.5047488103942721,5.927789654288013,32.8846,26.956810345711986,16.4,32.9
2024-07-19,post,17.7411,16.5,0.5047488103942721,3.7774423173043705,31.2041,27.42665768269563,16.4,32.9
2024-08-11,pre,14.7619,17.1,0.5689296918024319,8.37655433872117,36.9852,28.60864566127883,19.9,37.0
2024-08-11,post,17.7619,17.1,0.5689296918024319,5.197207975497839,35.0427,29.845492024502164,19.9,37.0
2024-08-18,pre,14.7861,16.7,0.19893975079232362,2.192776076318428,33.6879,31.49512392368157,17.0,33.7
2024-08-18,post,17.7861,16.7,0.19893975079232362,1.3955438132461715,31.686,30.29045618675383,17.0,33.7
2024-08-19,pre,14.7903,17.1,0.7075972926205473,9.269898034266756,32.088,22.818101965733245,15.0,32.1
2024-08-19,post,17.7903,17.1,0.7075972926205473,5.929291647509317,30.0209,24.091608352490685,15.0,32.1
2024-09-01,pre,14.8544,15.1,0.08558060624963049,0.10386864114235189,29.2945,29.190631358857647,14.2,29.3
2024-09-01,post,17.8544,15.1,0.08558060624963049,0.07074918909467862,27.2376,27.166850810905323,14.2,29.3
2024-09-02,pre,14.8603,20.7,0.5393542453219853,12.37786478756587,29.293,16.91513521243413,8.6,29.3
2024-09-02,post,17.8603,20.7,0.5393542453219853,8.472848463311623,26.4449,17.972051536688376,8.6,29.3
