solar_date,month,season,n_points,formal_dtr_c,daily_rmse_c,daily_mae_c,daily_mbe_c
2001-02-05,2,Other,8,4.5,1.9879,1.5364,1.1017
2001-02-06,2,Other,8,5.1,1.1259,0.9789,-0.4758
2001-02-07,2,Other,8,7.9,2.073,1.7549,-0.7143
2001-02-08,2,Other,8,9.1,2.6209,2.2968,0.2194
2001-02-09,2,Other,8,7.0,2.027,1.739,-1.0699
2001-02-10,2,Other,8,7.3,2.4387,2.2739,-0.8163
2001-02-11,2,Other,8,6.6,2.4863,2.2081,0.9354
2001-02-12,2,Other,8,11.6,4.9229,3.6558,2.9566
2001-02-13,2,Other,8,13.7,4.9682,4.395,-1.268
2001-02-14,2,Other,8,11.3,5.0069,3.8369,2.9018
2001-02-15,2,Other,8,5.8,0.7631,0.5219,-0.1574
2001-02-16,2,Other,8,9.0,2.2197,1.8472,-0.6043
2001-02-17,2,Other,8,12.3,3.7303,3.1301,-2.8002
2001-02-18,2,Other,8,9.1,2.51,2.1317,-0.0309
2001-02-19,2,Other,8,7.1,1.775,1.4856,0.3588
2001-02-20,2,Other,8,5.3,2.329,1.739,-0.7379
2001-02-21,2,Other,7,3.2,0.9863,0.8704,0.3883
2001-02-22,2,Other,8,5.6,2.9847,2.748,1.022
2001-02-23,2,Other,8,6.9,1.0367,0.891,-0.2722
2001-02-24,2,Other,8,8.8,2.3877,1.964,-0.0737
2001-02-25,2,Other,8,7.1,2.7894,2.3207,1.6824
2001-02-26,2,Other,8,8.0,1.9587,1.415,-0.9682
2001-02-27,2,Other,8,12.9,3.9139,2.7995,2.6459
2001-02-28,2,Other,8,11.2,1.753,1.4592,0.4511
2001-03-01,3,Other,8,7.4,3.1524,2.5902,2.4468
2001-03-02,3,Other,8,10.9,2.2269,1.8165,1.0921
2001-03-03,3,Other,8,7.9,1.6798,1.2535,0.6688
2001-03-04,3,Other,8,4.2,0.5891,0.5402,0.0365
2001-03-05,3,Other,8,3.9,1.505,1.2424,0.8113
2001-03-06,3,Other,8,5.9,0.7416,0.5704,-0.0671
2001-03-07,3,Other,7,6.2,0.4561,0.3912,0.0357
2001-03-08,3,Other,8,8.8,2.5371,1.9611,-1.372
2001-03-09,3,Other,8,10.3,2.4062,1.9935,0.3337
2001-03-10,3,Other,7,12.0,5.0542,4.1778,-0.2492
2001-03-11,3,Other,8,11.2,3.4628,2.7614,2.6761
2001-03-12,3,Other,8,5.2,2.9872,2.57,2.0139
2001-03-13,3,Other,8,5.4,1.0879,1.0468,-0.4622
2001-03-14,3,Other,8,5.5,0.9617,0.8848,0.1642
2001-03-15,3,Other,8,5.9,0.5046,0.343,0.2342
2001-03-16,3,Other,8,7.6,0.9314,0.6148,-0.3477
2001-03-17,3,Other,8,8.6,1.0248,0.6515,-0.2632
2001-03-18,3,Other,8,10.5,0.7721,0.6317,-0.3076
2001-03-19,3,Other,8,10.5,1.0566,0.8337,-0.7134
2001-03-20,3,Other,8,9.0,1.2334,0.8877,-0.229
2001-03-21,3,Other,8,7.2,0.697,0.6513,-0.3036
2001-03-22,3,Other,8,10.0,0.9428,0.6874,-0.51
2001-03-23,3,Other,8,9.7,0.9534,0.7854,-0.1613
2001-03-24,3,Other,8,11.9,1.2625,0.7249,-0.4907
2001-03-25,3,Other,8,12.1,1.1306,0.9025,-0.7241
2001-03-26,3,Other,8,10.8,1.0976,0.6892,-0.1851
2001-03-27,3,Other,8,17.4,3.4997,1.9366,-1.4103
2001-03-28,3,Other,8,7.1,2.5955,1.7765,1.453
2001-03-29,3,Other,8,12.0,1.024,0.669,-0.182
2001-03-30,3,Other,8,12.8,0.7567,0.6842,-0.1852
2001-03-31,3,Other,8,11.9,1.2987,0.9845,-0.4673
2001-04-01,4,Other,8,10.6,1.1647,0.9704,-0.3084
2001-04-02,4,Other,8,18.0,10.28,8.9109,6.5795
2001-04-03,4,Other,8,6.6,0.9419,0.8217,-0.5431
2001-04-04,4,Other,8,12.3,3.3593,1.9773,-1.5329
2001-04-05,4,Other,8,12.8,7.3585,6.7814,0.294
2001-04-06,4,Other,8,9.8,1.3972,0.8646,-0.4107
2001-04-07,4,Other,7,16.2,9.9268,8.3951,4.5195
2001-04-08,4,Other,8,7.6,1.8994,1.4485,-0.5836
2001-04-09,4,Other,8,8.6,0.8771,0.6857,-0.612
2001-04-10,4,Other,8,11.0,2.6055,1.9599,-1.4864
2001-04-11,4,Other,8,9.0,0.7716,0.6503,-0.1686
2001-04-12,4,Other,8,13.0,1.3891,1.1664,-0.6747
2001-04-13,4,Other,8,14.2,2.1179,1.567,-0.7123
2001-04-14,4,Other,8,7.3,1.8023,1.1717,1.04
2001-04-15,4,Other,8,16.5,3.0701,1.859,-1.4714
2001-04-16,4,Other,8,11.6,4.2747,3.8077,3.0551
2001-04-17,4,Other,9,10.7,1.1626,0.9093,-0.3067
2001-04-18,4,Other,8,9.2,4.3701,3.8176,3.0728
2001-04-19,4,Other,8,10.5,1.3568,1.0126,-0.514
2001-04-20,4,Other,8,9.1,0.6964,0.5795,0.0811
2001-04-21,4,Other,8,10.1,1.3225,1.1518,0.1459
2001-04-22,4,Other,8,9.3,0.6603,0.5797,0.1262
2001-04-23,4,Other,8,11.7,1.0807,0.8467,-0.8467
2001-04-24,4,Other,8,10.6,0.8609,0.6508,-0.3914
2001-04-25,4,Other,8,7.0,1.1345,1.0024,0.4754
2001-04-26,4,Other,8,9.4,2.102,1.8537,0.9418
2001-04-27,4,Other,8,11.5,2.1936,1.7064,-1.2525
2001-04-28,4,Other,8,17.8,8.0282,6.8308,4.8226
2001-04-29,4,Other,8,15.9,2.2126,1.4936,-0.936
2001-04-30,4,Other,8,11.7,1.6795,1.3128,-1.0384
2001-05-01,5,May-Sep,8,7.7,0.9596,0.8258,0.1063
2001-05-02,5,May-Sep,8,7.5,0.6431,0.5562,-0.0788
2001-05-03,5,May-Sep,8,13.9,0.6351,0.5141,0.3947
2001-05-04,5,May-Sep,8,9.8,3.8038,3.2073,3.0602
2001-05-05,5,May-Sep,8,8.4,0.9088,0.7664,0.0458
2001-05-06,5,May-Sep,8,11.0,0.9494,0.7894,-0.6648
2001-05-07,5,May-Sep,8,14.2,2.2064,1.6577,-0.9558
2001-05-08,5,May-Sep,8,9.0,1.5911,1.2155,1.0518
2001-05-09,5,May-Sep,8,14.0,0.9829,0.7941,-0.495
2001-05-10,5,May-Sep,8,12.4,1.5165,1.1057,-0.6325
2001-05-11,5,May-Sep,8,14.5,3.7675,2.7754,1.6701
2001-05-12,5,May-Sep,8,8.9,2.5082,2.1919,1.406
2001-05-13,5,May-Sep,8,10.4,1.0168,0.9037,0.0528
2001-05-14,5,May-Sep,7,15.6,3.1954,2.2026,-1.1372
2001-05-15,5,May-Sep,7,7.9,1.3214,1.1566,1.0495
2001-05-16,5,May-Sep,6,9.0,1.3766,1.2014,0.6891
2001-05-17,5,May-Sep,8,12.1,2.1961,1.5166,-1.019
2001-05-18,5,May-Sep,8,9.6,1.6571,1.337,1.1055
2001-05-19,5,May-Sep,8,12.7,4.5621,3.9239,2.7564
2001-05-20,5,May-Sep,8,11.5,5.1643,4.4305,2.9845
2001-05-21,5,May-Sep,8,9.5,1.5494,1.3168,0.7108
2001-05-22,5,May-Sep,8,10.0,1.811,1.45,1.45
2001-05-23,5,May-Sep,8,13.4,1.9078,1.4833,-1.1741
2001-05-24,5,May-Sep,8,12.3,0.9222,0.7941,-0.4728
2001-05-25,5,May-Sep,8,14.9,2.1569,1.6807,-1.4187
2001-05-26,5,May-Sep,8,13.2,2.0941,1.5118,-0.6795
2001-05-27,5,May-Sep,7,10.8,0.8115,0.6046,0.1392
2001-05-28,5,May-Sep,8,14.2,1.0283,0.8823,-0.2334
2001-05-29,5,May-Sep,8,14.2,0.654,0.5058,-0.2387
2001-05-30,5,May-Sep,8,13.5,3.7306,2.9639,0.5786
2001-05-31,5,May-Sep,8,12.8,1.4071,1.132,-0.4425
2001-06-01,6,May-Sep,8,13.1,0.8136,0.6541,-0.3178
2001-06-02,6,May-Sep,6,13.8,1.3713,1.1707,0.3269
2001-06-03,6,May-Sep,8,21.1,11.2516,10.0629,5.9217
2001-06-04,6,May-Sep,8,11.7,2.3544,1.5469,0.2036
2001-06-05,6,May-Sep,8,13.1,0.8236,0.5718,-0.2099
2001-06-06,6,May-Sep,8,12.7,1.2803,1.075,0.2976
2001-06-07,6,May-Sep,8,13.4,1.8099,1.1829,-0.7067
2001-06-08,6,May-Sep,8,18.2,9.9116,8.7982,6.7001
2001-06-09,6,May-Sep,8,13.2,1.8714,1.4009,-0.9041
2001-06-10,6,May-Sep,8,12.8,2.624,1.9701,-1.3356
2001-06-11,6,May-Sep,8,15.6,1.9199,1.2584,-0.9258
2001-06-12,6,May-Sep,8,18.5,8.7347,7.301,2.8748
2001-06-13,6,May-Sep,8,11.5,1.6239,1.4111,-0.9355
2001-06-14,6,May-Sep,8,11.0,2.039,1.6056,1.6036
2001-06-15,6,May-Sep,8,10.5,1.0708,0.8759,-0.4201
2001-06-16,6,May-Sep,8,12.4,1.2826,1.1524,-0.5078
2001-06-17,6,May-Sep,8,12.7,1.269,0.9882,-0.7365
2001-06-18,6,May-Sep,8,12.4,0.8394,0.6141,-0.3308
2001-06-19,6,May-Sep,8,13.8,0.9557,0.7869,0.0183
2001-06-20,6,May-Sep,8,16.9,1.8322,1.497,-0.4141
2001-06-21,6,May-Sep,8,14.0,2.9047,2.1674,2.0236
2001-06-22,6,May-Sep,8,8.3,3.2148,2.4481,2.1514
2001-06-23,6,May-Sep,8,11.8,6.198,5.482,2.3784
2001-06-24,6,May-Sep,8,6.6,0.8014,0.6035,-0.1558
2001-06-25,6,May-Sep,8,5.5,2.2598,1.9089,0.353
2001-06-26,6,May-Sep,8,14.5,1.6398,1.1603,-0.3565
2001-06-27,6,May-Sep,8,12.1,1.1826,0.9919,-0.5567
2001-06-28,6,May-Sep,8,14.8,2.4237,1.7832,0.9465
2001-06-29,6,May-Sep,7,10.2,2.5846,1.8641,1.5997
2001-06-30,6,May-Sep,8,10.9,0.7592,0.6811,-0.1558
2001-07-01,7,May-Sep,8,13.0,0.9802,0.7287,-0.5196
2001-07-02,7,May-Sep,8,11.7,5.0198,4.1729,3.158
2001-07-03,7,May-Sep,8,12.4,1.7108,1.2286,0.6215
2001-07-04,7,May-Sep,8,13.2,3.195,2.6264,1.8865
2001-07-05,7,May-Sep,8,13.1,6.6447,5.5909,3.3798
2001-07-06,7,May-Sep,7,11.9,1.2854,1.0305,-0.728
2001-07-07,7,May-Sep,8,13.6,2.2453,1.6035,-1.1685
2001-07-08,7,May-Sep,8,12.0,0.7399,0.5659,0.1282
2001-07-09,7,May-Sep,8,12.3,0.893,0.7404,0.2548
2001-07-10,7,May-Sep,7,14.1,1.1011,0.769,0.6592
2001-07-11,7,May-Sep,8,14.4,1.1205,0.9321,-0.45
2001-07-12,7,May-Sep,8,11.9,4.2565,3.166,1.9546
2001-07-13,7,May-Sep,8,12.0,4.2171,3.4074,2.9382
2001-07-14,7,May-Sep,8,7.3,1.8746,1.5698,0.4536
2001-07-15,7,May-Sep,8,8.9,1.0941,0.9255,0.0672
2001-07-16,7,May-Sep,8,11.8,1.4537,1.2134,0.0901
2001-07-17,7,May-Sep,8,12.9,0.7876,0.6501,-0.1848
2001-07-18,7,May-Sep,8,11.1,1.3129,1.0644,-0.4232
2001-07-19,7,May-Sep,8,11.8,0.8078,0.661,-0.231
2001-07-20,7,May-Sep,8,10.1,0.8073,0.6539,0.1471
2001-07-21,7,May-Sep,8,10.9,4.7074,4.0619,3.4152
2001-07-22,7,May-Sep,8,11.0,4.3398,3.1738,1.9469
2001-07-23,7,May-Sep,8,10.8,0.8932,0.7334,0.0491
2001-07-24,7,May-Sep,8,12.3,1.0124,0.8372,-0.3388
2001-07-25,7,May-Sep,8,9.3,2.6472,2.1151,1.5528
2001-07-26,7,May-Sep,8,8.2,1.4312,1.0389,0.9581
2001-07-27,7,May-Sep,8,12.3,0.9409,0.6722,-0.4032
2001-07-28,7,May-Sep,8,9.7,1.3094,1.0926,-0.039
2001-07-29,7,May-Sep,8,11.6,6.1741,5.5073,4.7714
2001-07-30,7,May-Sep,8,6.2,3.264,2.7275,2.4555
2001-07-31,7,May-Sep,8,1.7,0.7551,0.5939,-0.1479
2001-08-01,8,May-Sep,8,9.5,1.2536,1.0545,-0.447
2001-08-02,8,May-Sep,8,11.4,1.4596,1.1758,-0.7859
2001-08-03,8,May-Sep,8,12.2,1.1187,0.9439,-0.4344
2001-08-04,8,May-Sep,8,12.5,0.9386,0.8019,0.2753
2001-08-05,8,May-Sep,8,11.2,1.0479,0.851,-0.0759
2001-08-06,8,May-Sep,8,12.3,0.8144,0.6186,-0.2987
2001-08-07,8,May-Sep,8,11.5,2.5631,2.1615,1.8414
2001-08-08,8,May-Sep,8,13.7,1.1753,0.8579,-0.5392
2001-08-09,8,May-Sep,8,11.3,4.0647,3.0599,2.6147
2001-08-10,8,May-Sep,8,9.1,0.5651,0.5003,0.0907
2001-08-11,8,May-Sep,5,12.6,1.0063,0.7353,-0.6167
2001-08-12,8,May-Sep,7,15.3,2.9082,1.5781,-0.7079
2001-08-13,8,May-Sep,8,11.0,2.4515,2.153,1.7594
2001-08-14,8,May-Sep,7,9.8,2.731,2.4758,2.235
2001-08-15,8,May-Sep,7,10.5,0.7076,0.5532,-0.2208
2001-08-16,8,May-Sep,8,10.0,1.1096,0.9645,0.0547
2001-08-17,8,May-Sep,7,10.5,1.9132,1.5153,0.0474
2001-08-18,8,May-Sep,8,12.5,0.6264,0.5319,-0.103
2001-08-19,8,May-Sep,8,10.2,0.9428,0.7292,0.2903
2001-08-20,8,May-Sep,8,14.4,6.6358,5.7675,4.4219
2001-08-21,8,May-Sep,8,10.8,1.1141,0.6982,-0.5076
2001-08-22,8,May-Sep,8,11.8,0.6843,0.505,-0.2017
2001-08-23,8,May-Sep,8,12.1,1.2978,1.0297,-0.1332
2001-08-24,8,May-Sep,8,9.5,0.9376,0.792,0.7539
2001-08-25,8,May-Sep,8,10.9,0.9423,0.8644,0.1078
2001-08-26,8,May-Sep,8,8.2,0.4166,0.3863,0.1609
2001-08-27,8,May-Sep,8,11.3,3.8477,3.1774,2.77
2001-08-28,8,May-Sep,8,10.2,1.7235,1.3968,0.4438
2001-08-29,8,May-Sep,8,8.6,1.295,1.0842,0.9337
2001-08-30,8,May-Sep,8,9.3,4.2655,3.342,3.1629
2001-08-31,8,May-Sep,8,11.5,1.4135,1.0417,-0.2174
2001-09-01,9,May-Sep,8,11.6,0.9394,0.8282,-0.2742
2001-09-02,9,May-Sep,8,12.5,1.6057,1.1555,-0.9242
2001-09-03,9,May-Sep,8,11.4,1.0445,0.7763,-0.3477
2001-09-04,9,May-Sep,8,10.4,1.5536,1.1915,0.4291
2001-09-05,9,May-Sep,8,10.2,2.7407,2.1644,2.1002
2001-09-06,9,May-Sep,8,13.4,1.0095,0.7001,-0.3846
2001-09-07,9,May-Sep,8,13.3,1.1069,0.7941,-0.216
2001-09-08,9,May-Sep,8,11.9,1.1325,0.7615,-0.4716
2001-09-09,9,May-Sep,8,8.3,4.4193,4.1514,1.6106
2001-09-10,9,May-Sep,8,8.1,2.822,2.1742,1.3832
2001-09-11,9,May-Sep,8,9.9,0.7249,0.553,-0.4303
2001-09-12,9,May-Sep,8,14.0,1.066,0.8499,-0.3245
2001-09-13,9,May-Sep,8,13.4,7.1262,6.2504,5.2379
2001-09-14,9,May-Sep,8,7.2,1.122,0.7956,-0.6729
2001-09-15,9,May-Sep,8,6.9,0.6428,0.5672,-0.1603
2001-09-16,9,May-Sep,8,12.5,0.9943,0.7774,-0.3594
2001-09-17,9,May-Sep,8,10.7,1.1536,0.8515,-0.7765
2001-09-18,9,May-Sep,8,9.8,1.101,0.8002,-0.7184
2001-09-19,9,May-Sep,8,8.3,0.8065,0.6108,-0.1619
2001-09-20,9,May-Sep,8,9.7,3.8972,3.2235,1.4843
2001-09-21,9,May-Sep,8,4.2,0.54,0.4648,-0.0242
2001-09-22,9,May-Sep,8,11.1,1.1511,0.817,-0.4283
2001-09-23,9,May-Sep,8,10.5,0.9737,0.7913,-0.2005
2001-09-24,9,May-Sep,8,9.1,0.8338,0.7043,-0.2059
2001-09-25,9,May-Sep,8,12.8,0.7281,0.5914,-0.3893
2001-09-26,9,May-Sep,7,8.9,1.2852,0.7091,-0.3619
2001-09-27,9,May-Sep,8,7.5,0.8085,0.7234,0.359
2001-09-28,9,May-Sep,8,13.4,0.6934,0.5882,-0.1568
2001-09-29,9,May-Sep,8,9.0,3.0656,2.7381,-0.3753
2001-09-30,9,May-Sep,8,6.8,3.004,2.8005,1.1967
2001-10-01,10,Other,8,10.7,1.2545,0.818,0.0686
2001-10-02,10,Other,8,11.7,2.1214,1.7958,-1.0026
2001-10-03,10,Other,8,9.6,2.7414,2.309,-0.4803
2001-10-04,10,Other,8,9.4,1.3249,1.0867,-0.5318
2001-10-05,10,Other,8,9.3,1.0418,0.8412,0.1892
2001-10-06,10,Other,8,6.7,1.6869,1.5117,0.1073
2001-10-07,10,Other,8,9.5,0.6399,0.4947,0.245
2001-10-08,10,Other,8,10.5,3.3423,2.102,-0.8919
2001-10-09,10,Other,8,14.9,2.1265,1.7214,1.1648
2001-10-10,10,Other,8,10.6,5.0541,4.4143,1.9652
2001-10-11,10,Other,8,4.9,2.8816,2.6822,0.5418
2001-10-12,10,Other,8,2.3,0.6222,0.5285,-0.1708
2001-10-13,10,Other,8,6.8,0.8637,0.7369,0.2211
2001-10-14,10,Other,8,9.6,1.1021,0.8853,0.0077
2001-10-15,10,Other,7,12.0,0.9857,0.7935,0.1129
2001-10-16,10,Other,8,8.4,2.2372,1.8274,-0.9125
2001-10-17,10,Other,8,12.1,2.36,1.8737,-0.7778
2001-10-18,10,Other,8,13.6,7.631,6.9202,1.7834
2001-10-19,10,Other,8,7.5,1.088,0.9166,0.0795
2001-10-20,10,Other,8,7.1,1.5921,1.4278,-1.1227
2001-10-21,10,Other,8,12.0,1.6524,1.4085,0.2561
2001-10-22,10,Other,8,8.3,0.7108,0.6383,0.2202
2001-10-23,10,Other,8,13.3,5.0415,3.8025,1.5752
2001-10-24,10,Other,9,4.9,2.38,1.7138,0.9496
2001-10-25,10,Other,8,5.7,0.7155,0.4949,-0.0753
2001-10-26,10,Other,8,6.8,0.6468,0.5705,-0.2131
2001-10-27,10,Other,7,13.3,3.9994,3.5616,2.1836
2001-10-28,10,Other,8,5.1,3.1692,3.0046,0.9148
2001-10-29,10,Other,8,3.2,1.5451,1.2372,1.1332
2001-10-30,10,Other,8,6.2,1.0961,0.8249,0.1962
2001-10-31,10,Other,8,4.8,0.4638,0.3595,-0.1065
2001-11-01,11,Other,8,4.4,0.8302,0.5282,-0.4786
2001-11-02,11,Other,8,5.6,0.7206,0.5462,-0.0877
2001-11-03,11,Other,8,5.5,0.5882,0.5061,-0.149
2001-11-04,11,Other,8,10.4,1.2546,1.0594,0.6239
2001-11-05,11,Other,8,7.6,1.2242,1.0606,-0.2335
2001-11-06,11,Other,8,8.0,0.9746,0.7145,0.2044
2001-11-07,11,Other,8,9.7,1.4351,1.1669,0.6142
2001-11-08,11,Other,7,6.4,0.9478,0.8071,0.2092
2001-11-09,11,Other,8,8.1,2.0285,1.5715,0.2717
2001-11-10,11,Other,8,7.0,1.2977,1.0556,-0.1762
2001-11-11,11,Other,8,6.4,1.0556,0.8379,0.401
2001-11-12,11,Other,8,7.6,1.1443,1.0365,0.0833
2001-11-13,11,Other,8,6.5,0.7737,0.5498,0.1253
2001-11-14,11,Other,8,10.0,2.0514,1.6093,0.2684
2001-11-15,11,Other,8,8.5,2.2676,1.8287,0.6449
2001-11-16,11,Other,8,6.2,1.9246,1.5577,0.4052
2001-11-17,11,Other,8,8.4,1.8881,1.4639,0.3404
2001-11-18,11,Other,8,11.3,2.8065,2.4242,1.5332
2001-11-19,11,Other,8,9.0,2.3672,2.0287,-0.2789
2001-11-20,11,Other,8,8.1,1.7166,1.4046,0.4555
2001-11-21,11,Other,8,4.9,1.2592,1.075,0.1632
2001-11-22,11,Other,8,3.6,1.3494,1.0569,0.5498
2001-11-23,11,Other,8,4.6,0.9433,0.8257,-0.1744
2001-11-24,11,Other,8,5.8,0.8612,0.7539,-0.1367
2001-11-25,11,Other,9,5.2,1.4775,1.212,0.1953
2001-11-26,11,Other,8,4.1,0.6056,0.4759,-0.2387
2001-11-27,11,Other,8,6.2,1.7415,1.29,0.6419
2001-11-28,11,Other,9,5.5,3.2001,3.0575,0.4356
2001-11-29,11,Other,8,5.9,2.4836,2.1018,0.6294
2001-11-30,11,Other,8,4.7,1.361,1.1965,0.3024
2001-12-01,12,Other,8,3.9,1.2129,1.0675,0.0137
2001-12-02,12,Other,9,2.2,0.5564,0.498,-0.2734
2001-12-03,12,Other,8,4.5,1.0738,0.8393,0.1215
2001-12-04,12,Other,7,4.6,1.3577,1.0927,0.5045
2001-12-05,12,Other,8,3.2,1.1357,0.9998,0.3778
2001-12-06,12,Other,8,7.4,1.9717,1.5067,0.2869
2001-12-07,12,Other,8,4.7,0.9271,0.8427,-0.2494
2001-12-08,12,Other,8,3.5,1.0043,0.7816,0.3664
2001-12-09,12,Other,8,7.1,2.4155,1.805,-0.8389
2001-12-10,12,Other,8,8.9,4.9429,4.7715,1.4497
2001-12-11,12,Other,8,8.0,3.1551,2.4973,0.6703
2001-12-12,12,Other,8,4.1,1.7918,1.6636,0.2583
2001-12-13,12,Other,8,4.4,1.1916,0.9436,-0.1259
2001-12-14,12,Other,9,10.5,6.3291,5.0722,-4.6727
2001-12-15,12,Other,8,10.3,3.1513,2.4931,1.465
2001-12-16,12,Other,8,10.1,3.6412,2.6434,-1.0111
2001-12-17,12,Other,8,3.6,0.8588,0.5693,0.3502
2001-12-18,12,Other,8,3.2,0.8593,0.7819,-0.3601
2001-12-19,12,Other,8,4.4,1.4304,1.1416,0.8806
2001-12-20,12,Other,8,9.5,2.5375,1.7369,0.3359
2001-12-21,12,Other,8,6.4,0.8252,0.6588,-0.0483
2001-12-22,12,Other,8,10.8,4.4698,4.0556,-1.4326
2001-12-23,12,Other,8,11.2,5.482,4.7245,-3.7491
2001-12-24,12,Other,8,3.3,1.8572,1.6913,0.218
2001-12-25,12,Other,8,8.5,2.8768,2.2723,1.6147
2001-12-26,12,Other,8,5.5,1.1828,0.9461,0.0756
2001-12-27,12,Other,8,3.2,1.1496,1.019,0.4624
2001-12-28,12,Other,8,4.0,1.0588,0.9153,0.3313
2001-12-29,12,Other,8,8.6,4.032,3.2717,-2.1041
2001-12-30,12,Other,7,15.0,5.0134,4.2637,-2.412
2001-12-31,12,Other,7,9.1,4.5614,3.8926,1.004
2002-01-01,1,Other,7,11.1,3.0149,2.7315,-1.6505
2002-01-02,1,Other,8,6.4,2.2875,2.1962,0.0034
2002-01-03,1,Other,7,5.1,1.0895,0.9678,0.3104
2002-01-04,1,Other,8,8.9,1.7997,1.4087,0.0197
2002-01-05,1,Other,8,17.3,6.5377,5.8847,0.303
2002-01-06,1,Other,8,13.3,3.8486,2.9229,-2.6044
2002-01-07,1,Other,8,13.0,4.2186,3.2433,-2.7677
2002-01-08,1,Other,7,16.4,4.8321,4.2921,-0.6125
2002-01-09,1,Other,8,15.6,4.7426,3.8854,-1.0868
2002-01-10,1,Other,8,10.7,3.8635,3.0205,-2.4371
2002-01-11,1,Other,8,2.1,1.2248,1.007,-0.4165
2002-01-12,1,Other,8,5.9,1.834,1.4312,0.8674
2002-01-13,1,Other,8,5.6,3.2137,3.0819,1.0522
2002-01-14,1,Other,8,5.6,1.63,1.5162,0.4421
2002-01-15,1,Other,8,10.6,2.6037,1.8251,0.8161
2002-01-16,1,Other,8,6.8,2.4546,1.917,0.1189
2002-01-17,1,Other,8,8.8,2.4381,2.0732,-0.7823
2002-01-18,1,Other,8,11.4,3.933,3.3922,-1.3448
2002-01-19,1,Other,8,10.8,2.6821,2.2113,1.2494
2002-01-20,1,Other,8,9.0,1.8604,1.4696,1.0315
2002-01-21,1,Other,8,4.9,1.2897,1.0775,-0.1443
2002-01-22,1,Other,8,6.3,1.545,1.2709,-0.2283
2002-01-23,1,Other,8,7.1,2.2625,1.9824,-1.0112
2002-01-24,1,Other,8,5.4,2.3525,2.0981,0.6841
2002-01-25,1,Other,8,9.1,2.1371,1.7118,-0.3478
2002-01-26,1,Other,8,4.8,1.5318,1.1548,0.2642
2002-01-27,1,Other,8,8.4,3.4593,2.8208,1.3053
2002-01-28,1,Other,8,6.0,1.786,1.5772,-0.1368
2002-01-29,1,Other,8,5.1,1.3472,1.124,0.6316
2002-01-30,1,Other,8,10.3,4.6368,4.1853,0.9896
2002-01-31,1,Other,8,9.7,1.7218,1.4164,-0.5444
2002-02-01,2,Other,8,7.6,2.0254,1.5833,0.6914
2002-02-02,2,Other,8,9.1,2.1281,1.8842,-1.1725
2002-02-03,2,Other,8,12.3,2.632,2.0799,-0.8883
2002-02-04,2,Other,8,8.5,3.5196,3.4138,0.623
2002-02-05,2,Other,8,10.1,2.7395,1.6991,-1.1293
2002-02-06,2,Other,8,2.6,1.2208,1.1675,0.2907
2002-02-07,2,Other,8,4.6,1.3775,1.2599,0.091
2002-02-08,2,Other,7,13.2,3.4141,3.0606,-0.5278
2002-02-09,2,Other,8,9.4,3.1158,2.5931,1.8243
2002-02-10,2,Other,8,12.4,3.1442,2.6365,-0.926
2002-02-11,2,Other,8,6.3,3.2604,2.6761,1.7122
2002-02-12,2,Other,8,11.4,3.1286,2.7576,-1.659
2002-02-13,2,Other,8,8.8,2.2045,1.6933,0.62
2002-02-14,2,Other,8,7.4,2.2767,1.7999,0.1905
2002-02-15,2,Other,8,5.9,2.3827,2.1421,0.7882
2002-02-16,2,Other,8,9.9,2.9958,2.4839,-1.7935
2002-02-17,2,Other,7,7.7,3.7622,3.4584,0.2543
2002-02-18,2,Other,7,4.0,1.0212,0.8004,-0.1035
2002-02-19,2,Other,8,4.4,1.8416,1.3525,1.2945
2002-02-20,2,Other,8,1.5,0.8261,0.7192,0.5022
2002-02-21,2,Other,8,3.7,1.7416,1.4853,0.692
2002-02-22,2,Other,8,3.1,0.8697,0.7499,0.3057
2002-02-23,2,Other,8,3.7,0.6062,0.5321,0.0858
2002-02-24,2,Other,8,11.3,5.0463,4.1144,2.7844
2002-02-25,2,Other,8,5.4,1.4875,1.2458,-0.6065
2002-02-26,2,Other,8,8.3,1.7088,1.2793,0.4838
2002-02-27,2,Other,8,8.1,1.9107,1.4441,0.6602
2002-02-28,2,Other,8,7.9,2.2284,1.6333,-0.3887
2002-03-01,3,Other,8,6.5,1.6163,1.3163,0.651
2002-03-02,3,Other,8,6.9,1.5159,1.1812,0.1689
2002-03-03,3,Other,8,6.4,1.3488,1.2103,-0.9349
2002-03-04,3,Other,8,9.9,2.6081,1.8822,0.5905
2002-03-05,3,Other,8,4.7,1.3866,1.1084,-0.3246
2002-03-06,3,Other,8,11.7,2.3588,1.9637,-0.5063
2002-03-07,3,Other,8,10.1,2.1621,1.7324,0.46
2002-03-08,3,Other,8,5.1,1.3819,1.2299,0.9266
2002-03-09,3,Other,8,5.4,1.7388,1.319,0.9229
2002-03-10,3,Other,8,5.0,2.0831,1.8122,0.2492
2002-03-11,3,Other,8,12.5,3.5641,2.9945,1.4568
2002-03-12,3,Other,8,6.9,1.4677,1.2698,0.3485
2002-03-13,3,Other,8,6.7,2.0022,1.4899,0.7703
2002-03-14,3,Other,7,8.1,1.1323,0.9247,0.2236
2002-03-15,3,Other,8,7.9,0.9815,0.7179,0.2157
2002-03-16,3,Other,8,7.0,1.3346,1.1995,0.5274
2002-03-17,3,Other,8,8.5,0.7439,0.4752,-0.2111
2002-03-18,3,Other,8,16.0,6.0094,4.3336,4.3336
