simulation_id,candidate_id,source_manifest,source_path,source_experiment,source,source_class,source_pool,sampling_method,seed,observation_independent,observed_directed,observed_directed_evidence,parameterization,parameter_dim,parameter_vector_available,parameter_vector_hash,parameter_vector_hash_computed,parameter_vector_path,feature_root,qsim_path,qsim_available,qsim_period,qsim_rows,qsim_sha256,objective_available,status,physical_swat_run,validation_or_final_data_touched,development_only,validation_touched,final_test_touched,contains_locked_validation,contains_final_test,paper_contamination,usable_for_A1_A2,usable_for_A1,usable_for_A2,study_area,swat_revision,record_kind,notes
archive-index:002685:1370,1370,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1370,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,5f7c636b88adf23cb1db467c5e26fa74bf178c83509ac60c860f1dc1cc994aa3,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1370,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002686:1371,1371,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1371,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,eebb1ba6317c26b8800c087bf6f5da2828ee535b02fa75c52f9daf8ac0d26f0d,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1371,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002687:1372,1372,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1372,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,1f95e6fab3dad6d2f573184c0dc052f513e9738adeb345996ee0b1f5a3decbf5,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1372,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002688:1373,1373,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1373,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,d531c59af40ccd60e92affff924539b86259be3b6e2b11fa47899f672a638d38,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1373,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002689:1374,1374,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1374,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,638d5beb6d15870b771eedd22d532fa51224d39d4a5165f5f475255bb2ff9bda,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1374,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002690:1375,1375,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1375,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,1489ef339dfc21985e3c839cee229b80d192d09ea28ea070e8cc6f8fd29e921c,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1375,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002691:1376,1376,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1376,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,091b1c676becc7af02ae5c361ae47f56610506a3e473d6ee4017aff811cf55cb,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1376,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002692:1377,1377,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1377,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,2686c9fd36827a87b9c0f6813c83bab74b0aec1e8fad344e44185d3e2fb1d244,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1377,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002693:1378,1378,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1378,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,0aa6035119d87c9b95bfb76be85e89904f450ff76019dc164ac8322bfd634dd4,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1378,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002694:1379,1379,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1379,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,796a882e2311b3ce955d01b7b2de61c11700011611de07ba549f3fb734127d32,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1379,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002695:1380,1380,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1380,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,ba3f8c241246029fdbf6b4a845a7d6e250f041ae4ac4ca6383c9c170f508735d,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1380,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002696:1381,1381,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1381,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,aaddfb7f2e95d90e795e9423eebb947a931513107e96acb9bcb1e03a493142b3,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1381,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002697:1382,1382,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1382,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,da28f862c488383e58c6f12013600041dfab568f5b41fdb8e6aa4aa687075ab5,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1382,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002698:1383,1383,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1383,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,4ee56dca45c74d8a3f0469929a7bc7616b1fe70bf455ee527921f753796efdeb,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1383,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002699:1384,1384,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1384,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,d3c58792d3f015ebe0e829f04d07fdd3f715c577f761881cf3b61c2709bb8047,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1384,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002700:1385,1385,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1385,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,2c89c34130c392718adcd32933017b4c8cf610a9cdde817700144c1cdf2ab159,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1385,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002701:1386,1386,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1386,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,3d775496f626d04e56ee8e60811246bffb0fefa37d8e53db1a0be3cb4baa9c36,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1386,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002702:1387,1387,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1387,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,c24d0c4b6ec0fe3eeaee0974f0d9b31d9a1b46623a4c2c1db141f4a8cae34c3f,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1387,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002703:1388,1388,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1388,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,bee6c8bc51a987dc235d2ac73f2b2bb44879bf0e8db60abec5f048d8ef773654,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1388,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002704:1389,1389,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1389,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,b6719b76b10ca8309e5cba18a39f3cbc8eb68998c8cc9b9d983c9cd9c0a5d476,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1389,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002705:1390,1390,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1390,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,2d9b0329dcfc3b779023c03a99e74f4dc93555e0fcd643a0d0a23a59c2fad26f,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1390,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002706:1391,1391,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1391,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,7b6673f6a96a4e19ea1ce4b729afc83dcb6354442cfe3f41130a3f112f7f28ed,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1391,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002707:1392,1392,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1392,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,acbe956f2d013ea858b93e3e8db7bdf0b43ec1dbb28daa6ec77d0569e5c356eb,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1392,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002708:1393,1393,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1393,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,6f3748b7c0fd1fff7a6f6a3f224e0121e645a55ec9adcd8373d52a285bac3452,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1393,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002709:1394,1394,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1394,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,c5c1fe6300c762238de8d8f39f3b357ba1a1932b6cbaec54e5a58bcc4a002a9d,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1394,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002710:1395,1395,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1395,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,babd0cad6d10ea7010c352c700a39362c90a5e6dacf32797c6240629c63d436d,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1395,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
archive-index:002711:1396,1396,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\EXISTING_REAL_SWAT_ASSET_INDEX.csv,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1396,R3_4096 calibration and sensitivity,R3_4096 calibration and sensitivity,optimizer_directed,optimizer_directed,unknown_legacy_archive,,NO,YES,archive source=R3_4096 calibration and sensitivity,heterogeneous_archive_unknown_dim,0,YES,312342cefec4ab019fdb52cf244ecd0297955b470714aa92fd1f2950d5fdfbe1,,,D:\SWAT+_3V3\A_SouthBranchPotomac\calibration_R3_4096\results_checkpoint.csv#candidate_id=1396,,NO,development_only_claimed_by_archive_audit,0,,YES,COMPLETE,UNKNOWN,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,A_SOUTH_BRANCH_POTOMAC,62,historical_archive_index,legacy observed-directed archive; reference only
