simulation_id,candidate_id,source_manifest,source_path,source_experiment,source,source_class,source_pool,sampling_method,seed,observation_independent,observed_directed,observed_directed_evidence,parameterization,parameter_dim,parameter_vector_available,parameter_vector_hash,parameter_vector_hash_computed,parameter_vector_path,feature_root,qsim_path,qsim_available,qsim_period,qsim_rows,qsim_sha256,objective_available,status,physical_swat_run,validation_or_final_data_touched,development_only,validation_touched,final_test_touched,contains_locked_validation,contains_final_test,paper_contamination,usable_for_A1_A2,usable_for_A1,usable_for_A2,study_area,swat_revision,record_kind,notes
DEEPCAL5K-SOBOL-0927,DEEPCAL5K-SOBOL-0927,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,b51f6a713e6326505b1db559e9b1ab2f197176fc0a2016808c1c505879692a89,b51f6a713e6326505b1db559e9b1ab2f197176fc0a2016808c1c505879692a89,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0927\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0927,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0927\development_q.csv,YES,2003-01-01/2016-12-31,5114,d2044d7749f0b10131e7c5ff8fc14f0d592fe3dc1cbeabd4c39148dc0647102f,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0928,DEEPCAL5K-SOBOL-0928,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,1f794d8fc63d9c4005e0cb151b88adccc92d239c7945d1a089520240e3325990,1f794d8fc63d9c4005e0cb151b88adccc92d239c7945d1a089520240e3325990,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0928\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0928,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0928\development_q.csv,YES,2003-01-01/2016-12-31,5114,4913b05f6d55116049f9411882291b71ff8a951559b623c2a32e06494f3239e6,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0929,DEEPCAL5K-SOBOL-0929,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,5aacc435150acc2ee8f45a7047620a5317f2204c941450556f9606b422e69865,5aacc435150acc2ee8f45a7047620a5317f2204c941450556f9606b422e69865,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0929\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0929,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0929\development_q.csv,YES,2003-01-01/2016-12-31,5114,a7a78f195a4a6e6d07b9dbad2aaed6d434a7743a395893c28cc9f242c9185b93,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0930,DEEPCAL5K-SOBOL-0930,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,0a62058a738d096d045f313c6665803a8d49c2ddd3b857edd6bfc8a93d5055e9,0a62058a738d096d045f313c6665803a8d49c2ddd3b857edd6bfc8a93d5055e9,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0930\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0930,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0930\development_q.csv,YES,2003-01-01/2016-12-31,5114,b20e7753db9ef786e61788cf3a785c014ce18cc87cb01bed3800c46352586c4d,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0931,DEEPCAL5K-SOBOL-0931,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,6a5b8f7251f878e3ce59b6547987066ecb348277e0ae6464f719277aadc2852c,6a5b8f7251f878e3ce59b6547987066ecb348277e0ae6464f719277aadc2852c,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0931\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0931,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0931\development_q.csv,YES,2003-01-01/2016-12-31,5114,d3079724b80f1df330fbbe44b427a4391b2ad7ef9a474790d86cb34f6aa09dc2,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0932,DEEPCAL5K-SOBOL-0932,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,2468b5cca8392aaaf43b97f7ef88c432967ba120464b5214295dac7057ebc39d,2468b5cca8392aaaf43b97f7ef88c432967ba120464b5214295dac7057ebc39d,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0932\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0932,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0932\development_q.csv,YES,2003-01-01/2016-12-31,5114,f3a5a2cb2a0f6cf36335f0a3fbfd70de68f536d7bbe4e5b733e11e0049f29288,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0933,DEEPCAL5K-SOBOL-0933,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,f4d6df5a109bbacdb36a140b73cf821d73ed12931354f9beed0c27996810f161,f4d6df5a109bbacdb36a140b73cf821d73ed12931354f9beed0c27996810f161,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0933\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0933,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0933\development_q.csv,YES,2003-01-01/2016-12-31,5114,332f8d3b3ece4bd471f7edc813b9bc3e88a57ce2cc1e1294835abca8bbf86341,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0934,DEEPCAL5K-SOBOL-0934,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,fcfd8062c26792f1119a48d60a5db6569e8ca604ea1528b6c42d10c7f279ae81,fcfd8062c26792f1119a48d60a5db6569e8ca604ea1528b6c42d10c7f279ae81,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0934\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0934,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0934\development_q.csv,YES,2003-01-01/2016-12-31,5114,1fc67d4ce846b5f503a9651a72e635b950978affd6d5b7b2a3eb9990a3015ce7,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0935,DEEPCAL5K-SOBOL-0935,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,efe91266dc9989e1b5b0314dd98846a41f56fcf57a0adfe6efb52559bd598b21,efe91266dc9989e1b5b0314dd98846a41f56fcf57a0adfe6efb52559bd598b21,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0935\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0935,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0935\development_q.csv,YES,2003-01-01/2016-12-31,5114,d0c362a2d588317879d81f35ccf79bc640888a68ac2f9bb63e3c4dc3f88ffe19,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0936,DEEPCAL5K-SOBOL-0936,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,fdfc37e52292eca12d1910fc1591279e5584c8cf9049cfa7dcb03ef009b1fe4d,fdfc37e52292eca12d1910fc1591279e5584c8cf9049cfa7dcb03ef009b1fe4d,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0936\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0936,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0936\development_q.csv,YES,2003-01-01/2016-12-31,5114,ecfd2d063bbb45749dd3059a602bc6ced8b647dd96df6794c76bc5be3e0e6f74,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0937,DEEPCAL5K-SOBOL-0937,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,68b178698ec5ac35bd31bfb77e8fecbeff2059868b52d8054618f7650ea4940f,68b178698ec5ac35bd31bfb77e8fecbeff2059868b52d8054618f7650ea4940f,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0937\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0937,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0937\development_q.csv,YES,2003-01-01/2016-12-31,5114,1d69702360bb776cffc73eee1fb1e1c73452e654db9e9cb50580576092c2bacd,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0938,DEEPCAL5K-SOBOL-0938,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,0464f2d04b82de74b404d55c7c64d08ffde1de6bafbea74c4f3a64824ee926fa,0464f2d04b82de74b404d55c7c64d08ffde1de6bafbea74c4f3a64824ee926fa,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0938\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0938,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0938\development_q.csv,YES,2003-01-01/2016-12-31,5114,df3290abba0861cfcc4b702fbfb104ce5d3a3e071c9794f90f7b60eb5ffd0c5d,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0939,DEEPCAL5K-SOBOL-0939,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,003bde355209409d6f4a4f449b347fa1bfdd3f087e38e0aeb63c81715bc0a11a,003bde355209409d6f4a4f449b347fa1bfdd3f087e38e0aeb63c81715bc0a11a,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0939\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0939,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0939\development_q.csv,YES,2003-01-01/2016-12-31,5114,a83ba69505470448aeb028287de2790c149aac605f0d984311d41770ab7e805d,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0940,DEEPCAL5K-SOBOL-0940,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,3ed1734d48d4b7652ba909247d872d3da31ab032f1d29be54ca284c2cf1173b0,3ed1734d48d4b7652ba909247d872d3da31ab032f1d29be54ca284c2cf1173b0,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0940\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0940,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0940\development_q.csv,YES,2003-01-01/2016-12-31,5114,de0a28842b7925400e4c7b3d4cd5dec1f8389350dd5791d8f19b8abcd06bbd13,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0941,DEEPCAL5K-SOBOL-0941,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,d26aca1334f9e7ff0b71f5cef943a67758765a8714f8f10b417c00b82dc80596,d26aca1334f9e7ff0b71f5cef943a67758765a8714f8f10b417c00b82dc80596,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0941\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0941,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0941\development_q.csv,YES,2003-01-01/2016-12-31,5114,20aed0957a9735aae4d8b3e0524ea646b880854684aea00d5047929efb322fc4,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0942,DEEPCAL5K-SOBOL-0942,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,8f4363858da570d86ba5e67ba6b9f9cc805ad52afbb6b10a72de040f9413c8f7,8f4363858da570d86ba5e67ba6b9f9cc805ad52afbb6b10a72de040f9413c8f7,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0942\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0942,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0942\development_q.csv,YES,2003-01-01/2016-12-31,5114,413f94d90df6c819717787b3d3ddd603366c71220f70da76d0ce826b5ecf2a7c,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0943,DEEPCAL5K-SOBOL-0943,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,76f2f3a6112a9167b8839ba391b840d5fff82d7c4e3a2b53ce92015d86bf940a,76f2f3a6112a9167b8839ba391b840d5fff82d7c4e3a2b53ce92015d86bf940a,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0943\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0943,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0943\development_q.csv,YES,2003-01-01/2016-12-31,5114,9d617d5b774d88e7975bfeb6cd283c19e253488afa3160bc630e6d5d80895ca7,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
DEEPCAL5K-SOBOL-0944,DEEPCAL5K-SOBOL-0944,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\manifest.json,production_5k,sobol_production_4500,broad,broad,sobol_production_4500,42,YES,NO,none; Sobol design source,current_14d,14,YES,2efaef065a90193b825f3347726830bbda5f369886d11e4eb5144f6f7b0b64b8,2efaef065a90193b825f3347726830bbda5f369886d11e4eb5144f6f7b0b64b8,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0944\parameter_vector.json,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0944,D:\SWAT+_3V3\A_SouthBranchPotomac\DEEP_CAL_SWAT\04_real_swat_runs\high_throughput_runner_v2\production_5k\features\DEEPCAL5K-SOBOL-0944\development_q.csv,YES,2003-01-01/2016-12-31,5114,37afe4d224b187af5e4d6fab1dd03a87384ced27208a6623c1d7e6c184b93c28,YES,COMPLETE,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,A_SOUTH_BRANCH_POTOMAC,62,standardized_candidate,Sobol design is independent of observed discharge
